delivery_id,customer_id,jumpman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Jumpman_arrived_at_pickup,when_the_Jumpman_left_pickup,when_the_Jumpman_arrived_at_dropoff,start - dropoff,as the bird flies distance,wasted time (leftpickup - started - howlong),Delivery Minutes
1324575,52832,69993,bicycle,Han Dynasty,Chinese,Dry Pepper Style,1,Entrees,03:12.3,40.732213,-73.988072,40.776967,-73.956245,10/9/14 5:11 PM,10/9/14 5:20 PM,10/9/14 5:29 PM,10/9/14 5:49 PM,0.026117882,0.054917014,0:14,20
1324575,52832,69993,bicycle,Han Dynasty,Chinese,Dumplings in Chili Oil,1,Hot Appetizers,03:12.3,40.732213,-73.988072,40.776967,-73.956245,10/9/14 5:11 PM,10/9/14 5:20 PM,10/9/14 5:29 PM,10/9/14 5:49 PM,0.026117882,0.054917014,0:14,20
1324590,365225,153038,bicycle,Pepe Rosso To Go,Italian,Spaghetti Bolognese,1,Paste,02:51.7,40.727282,-74.001756,40.7798,-73.957061,10/9/14 5:14 PM,10/9/14 5:30 PM,10/9/14 5:38 PM,10/9/14 6:19 PM,0.045471979,0.068962188,0:20,41
1324605,369272,57496,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Slice,1,Pie by the Slice,,40.73179547,-73.98567259,40.767651,-73.966875,10/9/14 5:18 PM,10/9/14 5:19 PM,10/9/14 5:26 PM,10/9/14 5:47 PM,0.020104456,0.040484176,0:8,20
1324679,54110,45026,bicycle,Tamarind TriBeCa,Indian,Tamarind Rice,1,Basmati Degh Rice,02:56.3,40.71926893,-74.00874988,40.743635,-74.006331,10/9/14 5:39 PM,10/9/14 5:44 PM,10/9/14 6:06 PM,10/9/14 6:25 PM,0.03209485,0.024485845,0:24,18
1324674,277898,99219,bicycle,Artichoke Basille's Pizza & Bar,Pizza,Artichoke Pizza,1,"18"" Pizzas",06:23.0,40.743982,-74.006678,40.7247218,-74.0080895,10/9/14 5:40 PM,10/9/14 5:51 PM,10/9/14 6:08 PM,10/9/14 6:21 PM,0.028407454,0.019311852,0:21,13
1324691,337358,123844,bicycle,Adams Tobacco,,,,,,40.76176107,-73.96325469,40.7615678,-73.967902,10/9/14 5:43 PM,10/9/14 5:50 PM,10/9/14 6:03 PM,10/9/14 6:11 PM,0.01987125,0.004651327,0:19,8
1324738,151191,101359,bicycle,Pongsri Thai,Thai,Pad See Ew,2,Noodles,04:05.1,40.76093733,-73.98651239,40.71661378,-74.01256386,10/9/14 5:54 PM,10/9/14 5:59 PM,10/9/14 6:10 PM,10/9/14 6:41 PM,0.032713542,0.051412604,0:12,30
1324735,308709,118095,bicycle,McDonald's,Fast Food,,,,,40.70957763,-74.01052303,40.7073324,-74.0070814,10/9/14 5:54 PM,10/9/14 6:11 PM,10/9/14 6:25 PM,10/9/14 6:32 PM,0.026015532,0.004109248,0:31,6
1324760,58025,99219,bicycle,Tamarind TriBeCa,Indian,Steamed Basmati Rice,1,Basmati Degh Rice,02:53.2,40.71926893,-74.00874988,40.71695,-74.014948,10/9/14 5:58 PM,10/9/14 6:25 PM,10/9/14 6:33 PM,10/9/14 6:41 PM,0.029578507,0.006617707,0:32,7
1324769,61722,61900,bicycle,Blue Ribbon Sushi,Japanese,Rock Shrimp Tempura,1,Appetizers,03:46.6,40.72610966,-74.00249186,40.7261496,-73.9839488,10/9/14 6:00 PM,,,10/9/14 6:38 PM,0.026570278,0.018543106,#NUM!,#N/A
1324784,165695,65763,bicycle,The Smile,American,Moroccan Lamb Meatballs,1,Starters & Share Plates,04:00.2,40.72641318,-73.99382114,40.724037,-74.00264,10/9/14 6:03 PM,10/9/14 6:11 PM,10/9/14 6:30 PM,10/9/14 6:38 PM,0.024612326,0.009133371,0:23,7
1324784,165695,65763,bicycle,The Smile,American,Balsamic Chicken,1,Entrees,04:00.2,40.72641318,-73.99382114,40.724037,-74.00264,10/9/14 6:03 PM,10/9/14 6:11 PM,10/9/14 6:30 PM,10/9/14 6:38 PM,0.024612326,0.009133371,0:23,7
1324777,212469,152111,car,Luke's Lobster,Seafood,,,,,40.751305,-73.973636,40.741788,-73.979825,10/9/14 6:03 PM,10/9/14 6:10 PM,10/9/14 6:31 PM,10/9/14 6:41 PM,0.02642125,0.011352401,0:28,9
1324775,311186,30905,car,Whole Foods Market,Grocery Store,Arnica Cream,1,Vitamin Supplements,,40.723955,-73.991829,40.7282918,-73.9964555,10/9/14 6:03 PM,10/9/14 6:18 PM,10/9/14 7:12 PM,10/9/14 7:21 PM,0.054401493,0.00634132,1:9,9
1324793,350410,30365,van,McDonald's,Fast Food,Quarter Pounder with Cheese,1,Burgers & Sandwiches,,40.756005,-73.964671,40.75926146,-73.97008897,10/9/14 6:06 PM,,,10/9/14 6:23 PM,0.01191647,0.006321309,#NUM!,#N/A
1324794,140854,157659,car,Samurai Mama,Japanese,Salmon Negi,1,Sushi,06:13.5,40.71413223,-73.96021431,40.7292489,-73.9541199,10/9/14 6:06 PM,10/9/14 6:17 PM,10/9/14 6:31 PM,10/9/14 6:45 PM,0.027028148,0.016298939,0:18,14
1324833,342565,30774,bicycle,Hu Kitchen,Gluten-Free,Organic Primal Kale Salad,1,Prepared Food,,40.73567676,-73.99382953,40.7770303,-73.9631602,10/9/14 6:15 PM,10/9/14 6:17 PM,10/9/14 6:37 PM,10/9/14 7:13 PM,0.040179109,0.051485171,0:22,35
1324833,342565,30774,bicycle,Hu Kitchen,Gluten-Free,Butternut Squash Bisque (Dairy Free),1,Soups (M-F 11:30AM-Close),,40.73567676,-73.99382953,40.7770303,-73.9631602,10/9/14 6:15 PM,10/9/14 6:17 PM,10/9/14 6:37 PM,10/9/14 7:13 PM,0.040179109,0.051485171,0:22,35
1324842,232542,45026,bicycle,James Perse,Clothing,,,,,40.734487,-74.004746,40.7341673,-74.0097986,10/9/14 6:16 PM,10/9/14 6:36 PM,10/9/14 6:55 PM,10/9/14 7:19 PM,0.043641713,0.005062704,0:39,23
1324861,103574,47163,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.78650354,-73.9780586,40.7836263,-73.9794988,10/9/14 6:18 PM,10/9/14 6:24 PM,10/9/14 6:31 PM,10/9/14 6:36 PM,0.012413148,0.003217563,0:13,4
1324878,42930,57186,bicycle,Tony's Di Napoli,Italian,"""Ala Vodka"" Sauce with Mushrooms",1,Pasta,05:34.7,40.76448984,-73.96439285,40.794558,-73.943726,10/9/14 6:20 PM,10/9/14 6:28 PM,10/9/14 6:43 PM,10/9/14 7:02 PM,0.029348935,0.036485793,0:17,19
1324885,314480,137297,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.74088436,-73.98819868,40.7469686,-73.9904406,10/9/14 6:24 PM,10/9/14 6:35 PM,10/9/14 7:10 PM,10/9/14 7:20 PM,0.039027558,0.006484152,0:45,10
1324885,314480,137297,bicycle,Shake Shack,Burger,Cheese Fries,1,Fries,,40.74088436,-73.98819868,40.7469686,-73.9904406,10/9/14 6:24 PM,10/9/14 6:35 PM,10/9/14 7:10 PM,10/9/14 7:20 PM,0.039027558,0.006484152,0:45,10
1324907,175101,62075,bicycle,TAO,Japanese,Satay of Chicken with Peanut Sauce,1,Small Plates,04:37.2,40.76285776,-73.971619,40.73942473,-74.00068846,10/9/14 6:25 PM,10/9/14 6:24 PM,10/9/14 7:02 PM,10/9/14 7:30 PM,0.04568647,0.037338186,0:32,28
1324907,175101,62075,bicycle,TAO,Japanese,Molten Chocolate Cake,1,Desserts,04:37.2,40.76285776,-73.971619,40.73942473,-74.00068846,10/9/14 6:25 PM,10/9/14 6:24 PM,10/9/14 7:02 PM,10/9/14 7:30 PM,0.04568647,0.037338186,0:32,28
1324897,342882,144719,bicycle,Yama Japanese Restaurant,Japanese,Shrimp Tempura & Flying Fish Roe,1,Special Rolls,05:00.0,40.73587229,-73.98766462,40.74451462,-73.99476232,10/9/14 6:25 PM,10/9/14 6:51 PM,10/9/14 7:04 PM,10/9/14 7:18 PM,0.036770741,0.011183352,0:33,14
1324919,140375,136851,bicycle,Two Boots,,,,,06:08.0,40.79422526,-73.97201503,40.7816156,-73.9802945,10/9/14 6:29 PM,10/9/14 6:35 PM,10/9/14 6:49 PM,10/9/14 7:02 PM,0.022834965,0.015084863,0:14,12
1324941,242507,57496,bicycle,Trader Joe's,Grocery Store,Palak Paneer,2,Frozen Foods,,40.74174,-73.99365,40.7730713,-73.9517116,10/9/14 6:31 PM,10/9/14 6:29 PM,10/9/14 7:08 PM,10/9/14 7:37 PM,0.045829109,0.052349592,0:36,29
1324941,242507,57496,bicycle,Trader Joe's,Grocery Store,White Nectarines,1,Fruits & Vegetables,,40.74174,-73.99365,40.7730713,-73.9517116,10/9/14 6:31 PM,10/9/14 6:29 PM,10/9/14 7:08 PM,10/9/14 7:37 PM,0.045829109,0.052349592,0:36,29
1324963,233614,143261,bicycle,Yama 49,Sushi,"Fresh Salmon, Scallion & Spicy Mayo",1,Yama Special Dinner Rolls,03:59.7,40.75382474,-73.96852412,40.7662037,-73.960757,10/9/14 6:34 PM,10/9/14 6:35 PM,10/9/14 6:52 PM,10/9/14 7:05 PM,0.021952072,0.014613928,0:14,13
1325000,104548,61900,bicycle,Pylos,Mediterranean,Htapothi Scharas,1,Mezethes (Appetizers served hot),03:35.6,40.726269,-73.984062,40.7304413,-73.989793,10/9/14 6:40 PM,,,10/9/14 7:23 PM,0.029491076,0.007088896,#NUM!,#N/A
1324999,85800,143807,bicycle,Ralph's Famous Italian Ices,Ice Cream,,,,,40.74003473,-73.98412764,40.7389878,-73.9878593,10/9/14 6:42 PM,10/9/14 6:44 PM,10/9/14 7:02 PM,10/9/14 7:08 PM,0.018097072,0.003875738,0:20,5
1325024,64151,72480,car,Cafe Mogador,Middle Eastern,Romaine Hearts,1,Salads & Platters,09:21.4,40.727293,-73.984517,40.7148434,-74.0062724,10/9/14 6:45 PM,10/9/14 6:42 PM,10/9/14 7:23 PM,10/9/14 7:43 PM,0.040231794,0.025065713,0:28,19
1325024,64151,72480,car,Cafe Mogador,Middle Eastern,Vegetarian,1,Cous Cous,09:21.4,40.727293,-73.984517,40.7148434,-74.0062724,10/9/14 6:45 PM,10/9/14 6:42 PM,10/9/14 7:23 PM,10/9/14 7:43 PM,0.040231794,0.025065713,0:28,19
1325048,333216,47163,bicycle,Shake Shack,Burger,ShackBurger,2,Burgers,,40.78082577,-73.97648335,40.79197,-73.966903,10/9/14 6:48 PM,10/9/14 6:49 PM,10/9/14 7:10 PM,10/9/14 7:21 PM,0.022685023,0.014696149,0:22,10
1325051,370053,148770,bicycle,Shake Shack,Burger,Shake,1,Shakes,,40.74088436,-73.98819868,40.7483638,-74.0053027,10/9/14 6:49 PM,10/9/14 6:51 PM,10/9/14 7:35 PM,10/9/14 7:44 PM,0.038338634,0.018667878,0:46,8
1325064,197265,138061,car,Uno Pizzeria & Grill,Pizza,,,,03:16.4,40.7781906,-73.9532285,40.7629961,-73.9618715,10/9/14 6:52 PM,,,10/9/14 7:55 PM,0.04428816,0.017480683,#NUM!,#N/A
1325065,112380,20217,car,Ed's Lobster Bar,Seafood,PEI Mussels,1,Appetizers,05:00.0,40.72207939,-73.99751186,40.74577042,-73.99166861,10/9/14 6:52 PM,10/9/14 7:10 PM,10/9/14 7:22 PM,10/9/14 7:38 PM,0.031939676,0.024400992,0:25,15
1325090,351561,139282,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.77433,-73.947928,10/9/14 6:57 PM,10/9/14 6:58 PM,10/9/14 7:19 PM,10/9/14 7:39 PM,0.029026829,0.057998013,0:21,19
1325102,100889,39443,bicycle,Sushi Yasaka,,Sea Urchin (maine),1,Sushi & Sashimi a la Carte,05:31.7,40.779411,-73.983543,40.76470376,-73.97605477,10/9/14 6:57 PM,10/9/14 6:57 PM,10/9/14 7:22 PM,10/9/14 7:34 PM,0.025388889,0.016503833,0:19,11
1325119,55525,153038,bicycle,Ballato's,,,,,09:53.3,40.72485098,-73.99449523,40.7202117,-74.0021308,10/9/14 7:00 PM,10/9/14 7:11 PM,10/9/14 7:33 PM,10/9/14 7:45 PM,0.031661481,0.008934474,0:23,12
1325129,41991,108647,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Tamago,1,Taiheiyo (Pacific Ocean),12:20.8,40.76765291,-73.98292546,40.763269,-73.963113,10/9/14 7:01 PM,10/9/14 7:23 PM,10/9/14 7:38 PM,10/9/14 7:49 PM,0.032829873,0.020291676,0:24,10
1325129,41991,108647,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Edamame,1,Appetizers,12:20.8,40.76765291,-73.98292546,40.763269,-73.963113,10/9/14 7:01 PM,10/9/14 7:23 PM,10/9/14 7:38 PM,10/9/14 7:49 PM,0.032829873,0.020291676,0:24,10
1325156,59197,123844,bicycle,Sushi Seki Chelsea,Sushi,,,,09:05.7,40.74437,-73.99628,40.743635,-74.006331,10/9/14 7:07 PM,10/9/14 7:28 PM,10/9/14 7:47 PM,10/9/14 7:56 PM,0.034046701,0.010077838,0:30,9
1325174,66289,72941,bicycle,Philippe Chow,Chinese,,,,04:31.5,40.76408453,-73.9704998,40.779393,-73.957083,10/9/14 7:09 PM,,,10/9/14 7:55 PM,0.032211852,0.020355827,#NUM!,#N/A
1325177,40808,58695,bicycle,V-Nam Cafe,Vietnamese,Banh Mi Ga,1,Sandwiches,04:36.6,40.72350568,-73.98831444,40.740328,-73.988157,10/9/14 7:09 PM,10/9/14 7:09 PM,10/9/14 7:32 PM,10/9/14 7:47 PM,0.026363958,0.016823055,0:18,14
1325191,370033,53095,bicycle,Momofuku Milk Bar,Dessert,Cornflake Marshmallow Chocolate Chip Cookie,3,Cookies,,40.73179547,-73.98567259,40.757972,-73.975241,10/9/14 7:11 PM,10/9/14 7:31 PM,10/9/14 7:46 PM,10/9/14 8:36 PM,0.059515278,0.028178517,0:35,50
1325191,370033,53095,bicycle,Momofuku Milk Bar,Dessert,Compost Cookie,3,Cookies,,40.73179547,-73.98567259,40.757972,-73.975241,10/9/14 7:11 PM,10/9/14 7:31 PM,10/9/14 7:46 PM,10/9/14 8:36 PM,0.059515278,0.028178517,0:35,50
1325220,320249,115565,bicycle,Mari Vanna,Eastern European,Medovik,1,Dessert,,40.73876871,-73.98864156,40.7614613,-73.9991756,10/9/14 7:16 PM,10/9/14 7:26 PM,10/9/14 8:06 PM,10/9/14 8:34 PM,0.053885718,0.025018389,0:50,27
1325220,320249,115565,bicycle,Mari Vanna,Eastern European,Chicken Kotletki,1,Dinner Entrees,,40.73876871,-73.98864156,40.7614613,-73.9991756,10/9/14 7:16 PM,10/9/14 7:26 PM,10/9/14 8:06 PM,10/9/14 8:34 PM,0.053885718,0.025018389,0:50,27
1325228,157397,137297,bicycle,Veselka,Russian,Potato Pancake,1,Sides,03:05.4,40.72913623,-73.98697151,40.7455085,-73.9905429,10/9/14 7:17 PM,10/9/14 7:34 PM,10/9/14 7:39 PM,10/9/14 7:58 PM,0.028596528,0.016757264,0:19,18
1325251,58533,57496,bicycle,The Meatball Shop,Italian,Sautéed Broccoli,1,Green Market,25:40.6,40.77149125,-73.95633415,40.76552831,-73.96282483,10/9/14 7:19 PM,10/9/14 7:41 PM,10/9/14 7:56 PM,10/9/14 8:05 PM,0.032268403,0.008813943,0:11,9
1325325,363783,86938,car,TAO,Japanese,Chicken Gyoza with Napa Cabbage and Soy Dipping Sauce,1,Dumplings,03:20.8,40.76285776,-73.971619,40.7605599,-73.9990525,10/9/14 7:28 PM,10/9/14 7:48 PM,10/9/14 8:03 PM,10/9/14 8:27 PM,0.041096331,0.027529566,0:31,24
1325343,132906,104533,bicycle,Sushi of Gari 46,Sushi,Yellowtail with Jalapeno Sushi,2,Sushi,03:33.2,40.76065444,-73.98958275,40.750741,-74.0022157,10/9/14 7:30 PM,10/9/14 7:32 PM,10/9/14 7:53 PM,10/9/14 8:06 PM,0.025090972,0.016058256,0:19,13
1325353,370017,142394,bicycle,RedFarm Broadway,Chinese,Katz’s Pastrami Egg Roll,1,Starters & Salads,03:34.3,40.7821167,-73.9807391,40.779632,-73.952842,10/9/14 7:31 PM,10/9/14 7:47 PM,10/9/14 7:55 PM,10/9/14 8:19 PM,0.032975613,0.028007533,0:20,23
1325347,318343,9078,bicycle,The Dutch,,,,,,40.72643755,-74.00225393,40.72995025,-74.00690437,10/9/14 7:31 PM,10/9/14 7:32 PM,10/9/14 8:00 PM,10/9/14 8:07 PM,0.024445903,0.005828005,0:28,6
1325428,73895,56776,bicycle,RedFarm Broadway,Chinese,Five Flavor Chicken Dumplings (4),1,Dim Sum,02:09.3,40.7821167,-73.9807391,40.775516,-73.980891,10/9/14 7:39 PM,10/9/14 8:02 PM,10/9/14 8:09 PM,10/9/14 8:16 PM,0.025284421,0.006602448,0:27,6
1325428,73895,56776,bicycle,RedFarm Broadway,Chinese,Katz’s Pastrami Egg Roll,1,Starters & Salads,02:09.3,40.7821167,-73.9807391,40.775516,-73.980891,10/9/14 7:39 PM,10/9/14 8:02 PM,10/9/14 8:09 PM,10/9/14 8:16 PM,0.025284421,0.006602448,0:27,6
1325424,347263,137297,bicycle,Hangawi,Korean,Combination Rolls,1,Appetizers,03:17.6,40.74696231,-73.98484806,40.7356342,-74.0050767,10/9/14 7:40 PM,10/9/14 8:03 PM,10/9/14 8:09 PM,10/9/14 8:20 PM,0.028126968,0.023184561,0:26,10
1325454,75722,90681,bicycle,Osteria Morini,Italian,Cappelletti,1,Pasta,14:29.5,40.72195256,-73.997737,40.7598179,-73.98764,10/9/14 7:44 PM,10/9/14 7:48 PM,10/9/14 8:10 PM,10/9/14 8:29 PM,0.031239213,0.039188435,0:11,18
1325463,127130,129289,bicycle,Momoya,Sushi,Gyoza,2,Hot Appetizer,03:49.9,40.78407726,-73.97762241,40.7668663,-73.960956,10/9/14 7:44 PM,10/9/14 7:48 PM,10/9/14 8:05 PM,10/9/14 8:24 PM,0.028087859,0.02395801,0:17,18
1325467,302790,123844,bicycle,Le Zie 2000 Trattoria,Italian,Crème Brulée,1,Dolci,02:13.4,40.74235512,-73.99726131,40.773842,-73.987381,10/9/14 7:44 PM,10/9/14 8:02 PM,10/9/14 8:12 PM,10/9/14 8:35 PM,0.035172986,0.033000673,0:25,22
1325497,345727,128139,car,"Doughnut Plant LES, Inc.",Donut,Vanilla Bean & Jam,1,Filled Square Dougnuts,,40.71624093,-73.98868203,40.68989294,-73.99482358,10/9/14 7:47 PM,10/9/14 7:56 PM,10/9/14 8:05 PM,10/9/14 8:22 PM,0.02379331,0.027054304,0:18,16
1325518,295594,153038,bicycle,sweetgreen,Salad,"Apples, Pears + Organic Cheddar",1,Signatures,03:06.4,40.72132319,-74.00973201,40.730096,-74.00255,10/9/14 7:50 PM,10/9/14 8:06 PM,10/9/14 8:13 PM,10/9/14 8:31 PM,0.028682199,0.011337702,0:19,18
1325545,353974,72480,car,Blue Ribbon Sushi,Japanese,Miso,1,Osuimono (Soups),03:13.2,40.72610966,-74.00249186,40.716915,-73.997307,10/9/14 7:53 PM,10/9/14 8:13 PM,10/9/14 8:22 PM,10/9/14 8:32 PM,0.027529479,0.010555782,0:25,10
1325557,180921,30905,car,Barbounia,Mediterranean,Wild Mushroom Cavatelli,1,Fresh Pasta,08:59.7,40.73823004,-73.98783237,40.767409,-73.968239,10/9/14 7:55 PM,10/9/14 8:09 PM,10/9/14 8:24 PM,10/9/14 8:38 PM,0.029726701,0.035147001,0:20,13
1325567,96877,93783,bicycle,Melt Shop,American,Shop Tots,1,Sides & Snacks,,40.74460714,-73.99074197,40.7455517,-73.9786196,10/9/14 7:57 PM,10/9/14 7:57 PM,10/9/14 8:16 PM,10/9/14 8:28 PM,0.021132384,0.012159112,0:19,11
1325567,96877,93783,bicycle,Melt Shop,American,Classic,1,Sandwiches,,40.74460714,-73.99074197,40.7455517,-73.9786196,10/9/14 7:57 PM,10/9/14 7:57 PM,10/9/14 8:16 PM,10/9/14 8:28 PM,0.021132384,0.012159112,0:19,11
1325577,146489,143807,bicycle,Paul & Jimmy's,Italian,Gnocchi alla Sorrentina,1,Dinner Primi,04:09.2,40.736897,-73.98746431,40.732188,-73.983056,10/9/14 7:59 PM,10/9/14 8:26 PM,10/9/14 8:38 PM,10/9/14 8:49 PM,0.034193843,0.006450416,0:33,11
1325602,259341,57496,bicycle,Sushi Seki (archived),Japanese,,,,02:48.0,40.76183668,-73.96040372,40.7717341,-73.9595938,10/9/14 8:00 PM,10/9/14 8:09 PM,10/9/14 8:21 PM,10/9/14 8:38 PM,0.026599491,0.009930503,0:17,17
1325614,367057,110399,bicycle,Mel's Burger Bar,,,,,03:15.3,40.80451853,-73.96629269,40.82371293,-73.9533099,10/9/14 8:02 PM,10/9/14 8:07 PM,10/9/14 8:17 PM,10/9/14 8:29 PM,0.019030602,0.023172782,0:12,11
1325683,75115,34669,bicycle,Mimi Cheng's Dumplings,Chinese,,,,,40.73075482,-73.9862895,40.732029,-73.993405,10/9/14 8:11 PM,10/9/14 8:29 PM,10/9/14 8:48 PM,10/9/14 8:53 PM,0.0295886,0.007228683,0:37,5
1325685,102109,79847,bicycle,BLT Prime,Steak,Carrot Cake,1,Desserts,19:45.6,40.73930573,-73.98625987,40.743739,-74.006285,10/9/14 8:11 PM,10/9/14 8:43 PM,10/9/14 8:57 PM,10/9/14 9:09 PM,0.039832801,0.020509989,0:26,11
1325685,102109,79847,bicycle,BLT Prime,Steak,Creamed Spinach,1,Sides,19:45.6,40.73930573,-73.98625987,40.743739,-74.006285,10/9/14 8:11 PM,10/9/14 8:43 PM,10/9/14 8:57 PM,10/9/14 9:09 PM,0.039832801,0.020509989,0:26,11
1325730,94524,72941,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,06:15.4,40.77149125,-73.95633415,40.77475672,-73.94567694,10/9/14 8:16 PM,10/9/14 8:24 PM,10/9/14 8:38 PM,10/9/14 8:45 PM,0.020089005,0.011146265,0:15,7
1325772,101603,57186,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.7835642,-73.9498857,10/9/14 8:20 PM,10/9/14 8:18 PM,10/9/14 8:29 PM,10/9/14 8:36 PM,0.011450532,0.007499804,0:8,7
1325748,139885,67995,bicycle,Blue Ribbon Fried Chicken,American,Griddled Corn & Bacon,1,Sides,,40.72434,-73.99096,40.7250681,-74.0016317,10/9/14 8:20 PM,10/9/14 8:32 PM,10/9/14 8:49 PM,10/9/14 8:56 PM,0.025363808,0.010696509,0:29,7
1325796,325285,104533,bicycle,RedFarm Hudson,Chinese,"Crispy Skin Smoked Chicken, Garlic",2,Mains,14:37.5,40.73421385,-74.00620203,40.717522,-73.992723,10/9/14 8:22 PM,10/9/14 8:40 PM,10/9/14 9:31 PM,10/9/14 9:47 PM,0.059230625,0.021454656,0:54,16
1325812,105175,104989,bicycle,Momofuku Milk Bar,Dessert,3 Packs of Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.728564,-73.9951237,10/9/14 8:24 PM,10/9/14 8:37 PM,10/9/14 9:12 PM,10/9/14 9:22 PM,0.040110266,0.009988284,0:48,9
1325815,78318,48430,bicycle,RedFarm Hudson,Chinese,Katz’s Pastrami Egg Roll (1),1,Dim Sum,05:40.5,40.73421385,-74.00620203,40.7298647,-74.0042959,10/9/14 8:25 PM,10/9/14 8:26 PM,10/9/14 8:51 PM,10/9/14 8:58 PM,0.023303356,0.004748524,0:20,7
1325841,60397,154545,bicycle,Jack's Wife Freda,Mediterranean,Roasted Cauliflower,1,Shares,06:15.8,40.72198995,-73.9977479,40.733877,-74.001795,10/9/14 8:27 PM,10/9/14 8:59 PM,10/9/14 9:06 PM,10/9/14 9:20 PM,0.037268438,0.012557109,0:33,14
1325867,129518,113563,bicycle,Blue Ribbon Fried Chicken,American,The Cheesy Supreme,1,Sandwiches,,40.72434,-73.99096,40.73357,-74.0065899,10/9/14 8:31 PM,10/9/14 8:47 PM,10/9/14 9:06 PM,10/9/14 9:18 PM,0.032201609,0.018151768,0:34,12
1325892,110060,119839,bicycle,Duane Reade,Drug Store,,,,,40.75163628,-73.99359998,40.7519839,-73.9947989,10/9/14 8:32 PM,,,10/9/14 8:57 PM,0.017440718,0.001248303,#NUM!,#N/A
1325940,103147,132738,bicycle,Hot Kitchen,Chinese,Scallion Pancake,1,Appetizers,07:25.0,40.727578,-73.9883929,40.721817,-73.997936,10/9/14 8:36 PM,10/9/14 9:01 PM,10/9/14 9:08 PM,10/9/14 9:18 PM,0.028975475,0.011147192,0:24,9
1325940,103147,132738,bicycle,Hot Kitchen,Chinese,Small Fried rice,1,Noodles and Fried Rice,07:25.0,40.727578,-73.9883929,40.721817,-73.997936,10/9/14 8:36 PM,10/9/14 9:01 PM,10/9/14 9:08 PM,10/9/14 9:18 PM,0.028975475,0.011147192,0:24,9
1325958,103005,136851,bicycle,Yama Japanese Restaurant,Japanese,"Shrimp, Cucumber & Flying Fish Roe",1,Special Rolls,08:08.0,40.73587229,-73.98766462,40.7405728,-73.9821786,10/9/14 8:37 PM,10/9/14 8:51 PM,10/9/14 9:03 PM,10/9/14 9:10 PM,0.022706806,0.007224346,0:17,6
1325958,103005,136851,bicycle,Yama Japanese Restaurant,Japanese,"Scallop, Flying Fish Roe & Cucumber",1,Special Rolls,08:08.0,40.73587229,-73.98766462,40.7405728,-73.9821786,10/9/14 8:37 PM,10/9/14 8:51 PM,10/9/14 9:03 PM,10/9/14 9:10 PM,0.022706806,0.007224346,0:17,6
1325958,103005,136851,bicycle,Yama Japanese Restaurant,Japanese,Nameko Soup,1,Soups,08:08.0,40.73587229,-73.98766462,40.7405728,-73.9821786,10/9/14 8:37 PM,10/9/14 8:51 PM,10/9/14 9:03 PM,10/9/14 9:10 PM,0.022706806,0.007224346,0:17,6
1325983,261665,56776,bicycle,RedFarm Broadway,Chinese,Korean Rice Cake BBQ’d Pork Belly & Chinese Sausage,1,Rice & Noodles,10:27.1,40.7821167,-73.9807391,40.7690686,-73.9815605,10/9/14 8:40 PM,10/9/14 9:16 PM,10/9/14 9:30 PM,10/9/14 9:42 PM,0.043622187,0.013073929,0:40,12
1325994,98184,53095,bicycle,The Smith Restaurant,American,,,,06:29.1,40.75536822,-73.96833025,40.7530379,-73.967162,10/9/14 8:42 PM,,,10/9/14 9:30 PM,0.033236007,0.002606761,#NUM!,#N/A
1326026,174528,128139,car,Blue Ribbon Brooklyn,American,Greek,1,Salads,04:24.6,40.67425095,-73.98229415,40.674762,-73.978746,10/9/14 8:45 PM,10/9/14 8:54 PM,10/9/14 9:08 PM,10/9/14 9:13 PM,0.01967463,0.003584763,0:19,4
1326110,300549,36348,bicycle,Shake Shack,Burger,Hot Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.7158956,-74.0081217,10/9/14 8:54 PM,10/9/14 8:55 PM,10/9/14 9:14 PM,10/9/14 9:19 PM,0.017639803,0.006766813,0:20,5
1326199,175290,147033,car,Shake Shack,Burger,Shack Burger,1,Burgers,,40.71527933,-74.01486039,40.7045575,-74.0075814,10/9/14 9:02 PM,10/9/14 9:13 PM,10/9/14 9:38 PM,10/9/14 9:44 PM,0.028946574,0.012959217,0:36,5
1326272,50633,138061,car,Shake Shack,Burger,Original Shake,1,Shakes,,40.77912607,-73.95490489,40.7667297,-73.9561113,10/9/14 9:10 PM,10/9/14 9:09 PM,10/9/14 9:27 PM,10/9/14 9:37 PM,0.018353426,0.012454931,0:17,9
